"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ITA","INDPROD","TOT","IDX2015","Q","1969-Q4",59.55906,
"ITA","INDPROD","TOT","IDX2015","Q","1970-Q1",68.63624,
"ITA","INDPROD","TOT","IDX2015","Q","1970-Q2",67.45325,
"ITA","INDPROD","TOT","IDX2015","Q","1970-Q3",68.49974,
"ITA","INDPROD","TOT","IDX2015","Q","1970-Q4",68.36324,
"ITA","INDPROD","TOT","IDX2015","Q","1971-Q1",67.24702,
"ITA","INDPROD","TOT","IDX2015","Q","1971-Q2",67.02168,
"ITA","INDPROD","TOT","IDX2015","Q","1971-Q3",68.4059,
"ITA","INDPROD","TOT","IDX2015","Q","1971-Q4",69.98325,
"ITA","INDPROD","TOT","IDX2015","Q","1972-Q1",67.89084,
"ITA","INDPROD","TOT","IDX2015","Q","1972-Q2",71.30309,
"ITA","INDPROD","TOT","IDX2015","Q","1972-Q3",70.46613,
"ITA","INDPROD","TOT","IDX2015","Q","1972-Q4",74.94067,
"ITA","INDPROD","TOT","IDX2015","Q","1973-Q1",69.91888,
"ITA","INDPROD","TOT","IDX2015","Q","1973-Q2",78.4173,
"ITA","INDPROD","TOT","IDX2015","Q","1973-Q3",81.41106,
"ITA","INDPROD","TOT","IDX2015","Q","1973-Q4",82.53775,
"ITA","INDPROD","TOT","IDX2015","Q","1974-Q1",82.63432,
"ITA","INDPROD","TOT","IDX2015","Q","1974-Q2",84.91988,
"ITA","INDPROD","TOT","IDX2015","Q","1974-Q3",81.82955,
"ITA","INDPROD","TOT","IDX2015","Q","1974-Q4",76.87213,
"ITA","INDPROD","TOT","IDX2015","Q","1975-Q1",74.07152,
"ITA","INDPROD","TOT","IDX2015","Q","1975-Q2",73.45988,
"ITA","INDPROD","TOT","IDX2015","Q","1975-Q3",73.26674,
"ITA","INDPROD","TOT","IDX2015","Q","1975-Q4",75.52011,
"ITA","INDPROD","TOT","IDX2015","Q","1976-Q1",78.09539,
"ITA","INDPROD","TOT","IDX2015","Q","1976-Q2",83.11719,
"ITA","INDPROD","TOT","IDX2015","Q","1976-Q3",84.27606,
"ITA","INDPROD","TOT","IDX2015","Q","1976-Q4",87.59174,
"ITA","INDPROD","TOT","IDX2015","Q","1977-Q1",87.20544,
"ITA","INDPROD","TOT","IDX2015","Q","1977-Q2",84.34045,
"ITA","INDPROD","TOT","IDX2015","Q","1977-Q3",82.79528,
"ITA","INDPROD","TOT","IDX2015","Q","1977-Q4",82.3446,
"ITA","INDPROD","TOT","IDX2015","Q","1978-Q1",81.82955,
"ITA","INDPROD","TOT","IDX2015","Q","1978-Q2",84.34045,
"ITA","INDPROD","TOT","IDX2015","Q","1978-Q3",86.69039,
"ITA","INDPROD","TOT","IDX2015","Q","1978-Q4",90.2314,
"ITA","INDPROD","TOT","IDX2015","Q","1979-Q1",89.29787,
"ITA","INDPROD","TOT","IDX2015","Q","1979-Q2",88.4287,
"ITA","INDPROD","TOT","IDX2015","Q","1979-Q3",92.06629,
"ITA","INDPROD","TOT","IDX2015","Q","1979-Q4",96.18674,
"ITA","INDPROD","TOT","IDX2015","Q","1980-Q1",99.25052,
"ITA","INDPROD","TOT","IDX2015","Q","1980-Q2",97.88369,
"ITA","INDPROD","TOT","IDX2015","Q","1980-Q3",94.15597,
"ITA","INDPROD","TOT","IDX2015","Q","1980-Q4",94.93258,
"ITA","INDPROD","TOT","IDX2015","Q","1981-Q1",95.06097,
"ITA","INDPROD","TOT","IDX2015","Q","1981-Q2",96.04464,
"ITA","INDPROD","TOT","IDX2015","Q","1981-Q3",94.58882,
"ITA","INDPROD","TOT","IDX2015","Q","1981-Q4",94.47078,
"ITA","INDPROD","TOT","IDX2015","Q","1982-Q1",94.47078,
"ITA","INDPROD","TOT","IDX2015","Q","1982-Q2",92.26738,
"ITA","INDPROD","TOT","IDX2015","Q","1982-Q3",91.36241,
"ITA","INDPROD","TOT","IDX2015","Q","1982-Q4",89.35574,
"ITA","INDPROD","TOT","IDX2015","Q","1983-Q1",89.3164,
"ITA","INDPROD","TOT","IDX2015","Q","1983-Q2",87.66385,
"ITA","INDPROD","TOT","IDX2015","Q","1983-Q3",90.14267,
"ITA","INDPROD","TOT","IDX2015","Q","1983-Q4",91.04764,
"ITA","INDPROD","TOT","IDX2015","Q","1984-Q1",90.57549,
"ITA","INDPROD","TOT","IDX2015","Q","1984-Q2",92.14934,
"ITA","INDPROD","TOT","IDX2015","Q","1984-Q3",93.84124,
"ITA","INDPROD","TOT","IDX2015","Q","1984-Q4",93.25104,
"ITA","INDPROD","TOT","IDX2015","Q","1985-Q1",92.97562,
"ITA","INDPROD","TOT","IDX2015","Q","1985-Q2",93.68385,
"ITA","INDPROD","TOT","IDX2015","Q","1985-Q3",94.31339,
"ITA","INDPROD","TOT","IDX2015","Q","1985-Q4",94.11666,
"ITA","INDPROD","TOT","IDX2015","Q","1986-Q1",96.59549,
"ITA","INDPROD","TOT","IDX2015","Q","1986-Q2",96.83157,
"ITA","INDPROD","TOT","IDX2015","Q","1986-Q3",98.40543,
"ITA","INDPROD","TOT","IDX2015","Q","1986-Q4",98.48412,
"ITA","INDPROD","TOT","IDX2015","Q","1987-Q1",98.13,
"ITA","INDPROD","TOT","IDX2015","Q","1987-Q2",101.6712,
"ITA","INDPROD","TOT","IDX2015","Q","1987-Q3",100.058,
"ITA","INDPROD","TOT","IDX2015","Q","1987-Q4",102.222,
"ITA","INDPROD","TOT","IDX2015","Q","1988-Q1",105.5271,
"ITA","INDPROD","TOT","IDX2015","Q","1988-Q2",105.9599,
"ITA","INDPROD","TOT","IDX2015","Q","1988-Q3",106.5895,
"ITA","INDPROD","TOT","IDX2015","Q","1988-Q4",109.4224,
"ITA","INDPROD","TOT","IDX2015","Q","1989-Q1",109.6585,
"ITA","INDPROD","TOT","IDX2015","Q","1989-Q2",109.8159,
"ITA","INDPROD","TOT","IDX2015","Q","1989-Q3",110.5635,
"ITA","INDPROD","TOT","IDX2015","Q","1989-Q4",112.9636,
"ITA","INDPROD","TOT","IDX2015","Q","1990-Q1",110.7241,
"ITA","INDPROD","TOT","IDX2015","Q","1990-Q2",110.8574,
"ITA","INDPROD","TOT","IDX2015","Q","1990-Q3",110.6908,
"ITA","INDPROD","TOT","IDX2015","Q","1990-Q4",109.8242,
"ITA","INDPROD","TOT","IDX2015","Q","1991-Q1",109.4909,
"ITA","INDPROD","TOT","IDX2015","Q","1991-Q2",108.391,
"ITA","INDPROD","TOT","IDX2015","Q","1991-Q3",109.8908,
"ITA","INDPROD","TOT","IDX2015","Q","1991-Q4",110.0908,
"ITA","INDPROD","TOT","IDX2015","Q","1992-Q1",110.1242,
"ITA","INDPROD","TOT","IDX2015","Q","1992-Q2",110.0242,
"ITA","INDPROD","TOT","IDX2015","Q","1992-Q3",106.8578,
"ITA","INDPROD","TOT","IDX2015","Q","1992-Q4",106.2578,
"ITA","INDPROD","TOT","IDX2015","Q","1993-Q1",106.7244,
"ITA","INDPROD","TOT","IDX2015","Q","1993-Q2",105.5579,
"ITA","INDPROD","TOT","IDX2015","Q","1993-Q3",104.7579,
"ITA","INDPROD","TOT","IDX2015","Q","1993-Q4",105.5912,
"ITA","INDPROD","TOT","IDX2015","Q","1994-Q1",107.7244,
"ITA","INDPROD","TOT","IDX2015","Q","1994-Q2",111.724,
"ITA","INDPROD","TOT","IDX2015","Q","1994-Q3",113.2572,
"ITA","INDPROD","TOT","IDX2015","Q","1994-Q4",115.6904,
"ITA","INDPROD","TOT","IDX2015","Q","1995-Q1",117.4235,
"ITA","INDPROD","TOT","IDX2015","Q","1995-Q2",117.8902,
"ITA","INDPROD","TOT","IDX2015","Q","1995-Q3",119.0234,
"ITA","INDPROD","TOT","IDX2015","Q","1995-Q4",120.6566,
"ITA","INDPROD","TOT","IDX2015","Q","1996-Q1",118.9234,
"ITA","INDPROD","TOT","IDX2015","Q","1996-Q2",116.3903,
"ITA","INDPROD","TOT","IDX2015","Q","1996-Q3",116.257,
"ITA","INDPROD","TOT","IDX2015","Q","1996-Q4",115.457,
"ITA","INDPROD","TOT","IDX2015","Q","1997-Q1",117.5235,
"ITA","INDPROD","TOT","IDX2015","Q","1997-Q2",120.8233,
"ITA","INDPROD","TOT","IDX2015","Q","1997-Q3",122.6231,
"ITA","INDPROD","TOT","IDX2015","Q","1997-Q4",124.123,
"ITA","INDPROD","TOT","IDX2015","Q","1998-Q1",123.3231,
"ITA","INDPROD","TOT","IDX2015","Q","1998-Q2",123.6897,
"ITA","INDPROD","TOT","IDX2015","Q","1998-Q3",122.7564,
"ITA","INDPROD","TOT","IDX2015","Q","1998-Q4",121.3566,
"ITA","INDPROD","TOT","IDX2015","Q","1999-Q1",121.3232,
"ITA","INDPROD","TOT","IDX2015","Q","1999-Q2",120.5233,
"ITA","INDPROD","TOT","IDX2015","Q","1999-Q3",123.0897,
"ITA","INDPROD","TOT","IDX2015","Q","1999-Q4",124.9563,
"ITA","INDPROD","TOT","IDX2015","Q","2000-Q1",125.3562,
"ITA","INDPROD","TOT","IDX2015","Q","2000-Q2",127.6894,
"ITA","INDPROD","TOT","IDX2015","Q","2000-Q3",127.556,
"ITA","INDPROD","TOT","IDX2015","Q","2000-Q4",130.0558,
"ITA","INDPROD","TOT","IDX2015","Q","2001-Q1",127.6894,
"ITA","INDPROD","TOT","IDX2015","Q","2001-Q2",126.1895,
"ITA","INDPROD","TOT","IDX2015","Q","2001-Q3",124.7229,
"ITA","INDPROD","TOT","IDX2015","Q","2001-Q4",122.8564,
"ITA","INDPROD","TOT","IDX2015","Q","2002-Q1",123.623,
"ITA","INDPROD","TOT","IDX2015","Q","2002-Q2",123.3231,
"ITA","INDPROD","TOT","IDX2015","Q","2002-Q3",123.1897,
"ITA","INDPROD","TOT","IDX2015","Q","2002-Q4",123.823,
"ITA","INDPROD","TOT","IDX2015","Q","2003-Q1",123.3564,
"ITA","INDPROD","TOT","IDX2015","Q","2003-Q2",122.0565,
"ITA","INDPROD","TOT","IDX2015","Q","2003-Q3",121.8232,
"ITA","INDPROD","TOT","IDX2015","Q","2003-Q4",123.5897,
"ITA","INDPROD","TOT","IDX2015","Q","2004-Q1",123.1231,
"ITA","INDPROD","TOT","IDX2015","Q","2004-Q2",123.3564,
"ITA","INDPROD","TOT","IDX2015","Q","2004-Q3",121.8898,
"ITA","INDPROD","TOT","IDX2015","Q","2004-Q4",121.5565,
"ITA","INDPROD","TOT","IDX2015","Q","2005-Q1",120.7566,
"ITA","INDPROD","TOT","IDX2015","Q","2005-Q2",121.6565,
"ITA","INDPROD","TOT","IDX2015","Q","2005-Q3",121.9898,
"ITA","INDPROD","TOT","IDX2015","Q","2005-Q4",122.4565,
"ITA","INDPROD","TOT","IDX2015","Q","2006-Q1",123.923,
"ITA","INDPROD","TOT","IDX2015","Q","2006-Q2",126.1562,
"ITA","INDPROD","TOT","IDX2015","Q","2006-Q3",126.5228,
"ITA","INDPROD","TOT","IDX2015","Q","2006-Q4",127.9227,
"ITA","INDPROD","TOT","IDX2015","Q","2007-Q1",128.9226,
"ITA","INDPROD","TOT","IDX2015","Q","2007-Q2",128.9226,
"ITA","INDPROD","TOT","IDX2015","Q","2007-Q3",130.5558,
"ITA","INDPROD","TOT","IDX2015","Q","2007-Q4",127.856,
"ITA","INDPROD","TOT","IDX2015","Q","2008-Q1",130.2558,
"ITA","INDPROD","TOT","IDX2015","Q","2008-Q2",129.0892,
"ITA","INDPROD","TOT","IDX2015","Q","2008-Q3",121.9898,
"ITA","INDPROD","TOT","IDX2015","Q","2008-Q4",113.6572,
"ITA","INDPROD","TOT","IDX2015","Q","2009-Q1",101.1249,
"ITA","INDPROD","TOT","IDX2015","Q","2009-Q2",98.59178,
"ITA","INDPROD","TOT","IDX2015","Q","2009-Q3",100.3583,
"ITA","INDPROD","TOT","IDX2015","Q","2009-Q4",102.9248,
"ITA","INDPROD","TOT","IDX2015","Q","2010-Q1",105.0912,
"ITA","INDPROD","TOT","IDX2015","Q","2010-Q2",107.2244,
"ITA","INDPROD","TOT","IDX2015","Q","2010-Q3",109.7575,
"ITA","INDPROD","TOT","IDX2015","Q","2010-Q4",109.0909,
"ITA","INDPROD","TOT","IDX2015","Q","2011-Q1",109.7242,
"ITA","INDPROD","TOT","IDX2015","Q","2011-Q2",110.1575,
"ITA","INDPROD","TOT","IDX2015","Q","2011-Q3",107.8577,
"ITA","INDPROD","TOT","IDX2015","Q","2011-Q4",106.8244,
"ITA","INDPROD","TOT","IDX2015","Q","2012-Q1",103.9247,
"ITA","INDPROD","TOT","IDX2015","Q","2012-Q2",103.0914,
"ITA","INDPROD","TOT","IDX2015","Q","2012-Q3",102.7581,
"ITA","INDPROD","TOT","IDX2015","Q","2012-Q4",99.82501,
"ITA","INDPROD","TOT","IDX2015","Q","2013-Q1",99.32506,
"ITA","INDPROD","TOT","IDX2015","Q","2013-Q2",99.19173,
"ITA","INDPROD","TOT","IDX2015","Q","2013-Q3",99.02508,
"ITA","INDPROD","TOT","IDX2015","Q","2013-Q4",99.49171,
"ITA","INDPROD","TOT","IDX2015","Q","2014-Q1",99.42505,
"ITA","INDPROD","TOT","IDX2015","Q","2014-Q2",99.12508,
"ITA","INDPROD","TOT","IDX2015","Q","2014-Q3",97.85851,
"ITA","INDPROD","TOT","IDX2015","Q","2014-Q4",98.09183,
"ITA","INDPROD","TOT","IDX2015","Q","2015-Q1",98.92509,
"ITA","INDPROD","TOT","IDX2015","Q","2015-Q2",100.0583,
"ITA","INDPROD","TOT","IDX2015","Q","2015-Q3",99.85835,
"ITA","INDPROD","TOT","IDX2015","Q","2015-Q4",99.72502,
"ITA","INDPROD","TOT","IDX2015","Q","2016-Q1",100.8583,
"ITA","INDPROD","TOT","IDX2015","Q","2016-Q2",100.5916,
"ITA","INDPROD","TOT","IDX2015","Q","2016-Q3",101.7582,
"ITA","INDPROD","TOT","IDX2015","Q","2016-Q4",103.558,
"ITA","INDPROD","TOT","IDX2015","Q","2017-Q1",102.9248,
"ITA","INDPROD","TOT","IDX2015","Q","2017-Q2",104.4913,
"ITA","INDPROD","TOT","IDX2015","Q","2017-Q3",106.5911,
"ITA","INDPROD","TOT","IDX2015","Q","2017-Q4",107.9577,
"ITA","INDPROD","TOT","IDX2015","Q","2018-Q1",106.6245,
"ITA","INDPROD","TOT","IDX2015","Q","2018-Q2",106.5245,
"ITA","INDPROD","TOT","IDX2015","Q","2018-Q3",106.6911,
"ITA","INDPROD","TOT","IDX2015","Q","2018-Q4",105.7245,
"ITA","INDPROD","TOT","IDX2015","Q","2019-Q1",106.0912,
"ITA","INDPROD","TOT","IDX2015","Q","2019-Q2",105.4579,
"ITA","INDPROD","TOT","IDX2015","Q","2019-Q3",105.4912,
"ITA","INDPROD","TOT","IDX2015","Q","2019-Q4",103.558,
"ITA","INDPROD","TOT","IDX2015","Q","2020-Q1",94.3588,
"ITA","INDPROD","TOT","IDX2015","Q","2020-Q2",78.09349,
"ITA","INDPROD","TOT","IDX2015","Q","2020-Q3",100.8249,
"ITA","INDPROD","TOT","IDX2015","Q","2020-Q4",101.0916,
"ITA","INDPROD","TOT","IDX2015","Q","2021-Q1",103.1914,
"ITA","INDPROD","TOT","IDX2015","Q","2021-Q2",103.858,
"ITA","INDPROD","TOT","IDX2015","Q","2021-Q3",105.0246,
"ITA","INDPROD","TOT","IDX2015","Q","2021-Q4",105.8912,
"ITA","INDPROD","TOT","IDX2015","Q","2022-Q1",104.6913,
"ITA","INDPROD","TOT","IDX2015","Q","2022-Q2",105.8245,
"ITA","INDPROD","TOT","IDX2015","Q","2022-Q3",105.3246,
"JPN","INDPROD","TOT","IDX2015","Q","1959-Q4",11.72197,
"JPN","INDPROD","TOT","IDX2015","Q","1960-Q1",12.50717,
"JPN","INDPROD","TOT","IDX2015","Q","1960-Q2",13.01195,
"JPN","INDPROD","TOT","IDX2015","Q","1960-Q3",13.57281,
"JPN","INDPROD","TOT","IDX2015","Q","1960-Q4",14.2178,
"JPN","INDPROD","TOT","IDX2015","Q","1961-Q1",15.003,
"JPN","INDPROD","TOT","IDX2015","Q","1961-Q2",15.5919,
"JPN","INDPROD","TOT","IDX2015","Q","1961-Q3",16.29298,
"JPN","INDPROD","TOT","IDX2015","Q","1961-Q4",16.85384,
"JPN","INDPROD","TOT","IDX2015","Q","1962-Q1",17.4147,
"JPN","INDPROD","TOT","IDX2015","Q","1962-Q2",17.4147,
"JPN","INDPROD","TOT","IDX2015","Q","1962-Q3",17.13427,
"JPN","INDPROD","TOT","IDX2015","Q","1962-Q4",17.02209,
"JPN","INDPROD","TOT","IDX2015","Q","1963-Q1",17.69513,
"JPN","INDPROD","TOT","IDX2015","Q","1963-Q2",18.70467,
"JPN","INDPROD","TOT","IDX2015","Q","1963-Q3",19.68618,
"JPN","INDPROD","TOT","IDX2015","Q","1963-Q4",20.69573,
"JPN","INDPROD","TOT","IDX2015","Q","1964-Q1",21.36876,
"JPN","INDPROD","TOT","IDX2015","Q","1964-Q2",22.01375,
"JPN","INDPROD","TOT","IDX2015","Q","1964-Q3",22.60265,
"JPN","INDPROD","TOT","IDX2015","Q","1964-Q4",22.99525,
"JPN","INDPROD","TOT","IDX2015","Q","1965-Q1",22.99525,
"JPN","INDPROD","TOT","IDX2015","Q","1965-Q2",22.79895,
"JPN","INDPROD","TOT","IDX2015","Q","1965-Q3",23.05134,
"JPN","INDPROD","TOT","IDX2015","Q","1965-Q4",23.4159,
"JPN","INDPROD","TOT","IDX2015","Q","1966-Q1",24.17306,
"JPN","INDPROD","TOT","IDX2015","Q","1966-Q2",25.46303,
"JPN","INDPROD","TOT","IDX2015","Q","1966-Q3",26.66888,
"JPN","INDPROD","TOT","IDX2015","Q","1966-Q4",28.1832,
"JPN","INDPROD","TOT","IDX2015","Q","1967-Q1",29.02449,
"JPN","INDPROD","TOT","IDX2015","Q","1967-Q2",30.31447,
"JPN","INDPROD","TOT","IDX2015","Q","1967-Q3",31.85684,
"JPN","INDPROD","TOT","IDX2015","Q","1967-Q4",33.53942,
"JPN","INDPROD","TOT","IDX2015","Q","1968-Q1",34.29658,
"JPN","INDPROD","TOT","IDX2015","Q","1968-Q2",35.36221,
"JPN","INDPROD","TOT","IDX2015","Q","1968-Q3",36.31567,
"JPN","INDPROD","TOT","IDX2015","Q","1968-Q4",38.05434,
"JPN","INDPROD","TOT","IDX2015","Q","1969-Q1",39.2041,
"JPN","INDPROD","TOT","IDX2015","Q","1969-Q2",41.05494,
"JPN","INDPROD","TOT","IDX2015","Q","1969-Q3",42.26078,
"JPN","INDPROD","TOT","IDX2015","Q","1969-Q4",44.44814,
"JPN","INDPROD","TOT","IDX2015","Q","1970-Q1",46.04659,
"JPN","INDPROD","TOT","IDX2015","Q","1970-Q2",47.47678,
"JPN","INDPROD","TOT","IDX2015","Q","1970-Q3",48.06569,
"JPN","INDPROD","TOT","IDX2015","Q","1970-Q4",48.29003,
"JPN","INDPROD","TOT","IDX2015","Q","1971-Q1",48.71067,
"JPN","INDPROD","TOT","IDX2015","Q","1971-Q2",48.2059,
"JPN","INDPROD","TOT","IDX2015","Q","1971-Q3",48.96306,
"JPN","INDPROD","TOT","IDX2015","Q","1971-Q4",49.07523,
"JPN","INDPROD","TOT","IDX2015","Q","1972-Q1",50.05674,
"JPN","INDPROD","TOT","IDX2015","Q","1972-Q2",51.15041,
"JPN","INDPROD","TOT","IDX2015","Q","1972-Q3",52.5806,
"JPN","INDPROD","TOT","IDX2015","Q","1972-Q4",55.13252,
"JPN","INDPROD","TOT","IDX2015","Q","1973-Q1",58.44159,
"JPN","INDPROD","TOT","IDX2015","Q","1973-Q2",59.64744,
"JPN","INDPROD","TOT","IDX2015","Q","1973-Q3",60.46069,
"JPN","INDPROD","TOT","IDX2015","Q","1973-Q4",61.72262,
"JPN","INDPROD","TOT","IDX2015","Q","1974-Q1",61.66653,
"JPN","INDPROD","TOT","IDX2015","Q","1974-Q2",58.97441,
"JPN","INDPROD","TOT","IDX2015","Q","1974-Q3",56.6188,
"JPN","INDPROD","TOT","IDX2015","Q","1974-Q4",53.8145,
"JPN","INDPROD","TOT","IDX2015","Q","1975-Q1",50.25304,
"JPN","INDPROD","TOT","IDX2015","Q","1975-Q2",50.98215,
"JPN","INDPROD","TOT","IDX2015","Q","1975-Q3",51.96366,
"JPN","INDPROD","TOT","IDX2015","Q","1975-Q4",52.21605,
"JPN","INDPROD","TOT","IDX2015","Q","1976-Q1",54.76796,
"JPN","INDPROD","TOT","IDX2015","Q","1976-Q2",56.75901,
"JPN","INDPROD","TOT","IDX2015","Q","1976-Q3",57.96486,
"JPN","INDPROD","TOT","IDX2015","Q","1976-Q4",58.60985,
"JPN","INDPROD","TOT","IDX2015","Q","1977-Q1",59.28288,
"JPN","INDPROD","TOT","IDX2015","Q","1977-Q2",59.2268,
"JPN","INDPROD","TOT","IDX2015","Q","1977-Q3",59.14267,
"JPN","INDPROD","TOT","IDX2015","Q","1977-Q4",59.98396,
"JPN","INDPROD","TOT","IDX2015","Q","1978-Q1",61.41415,
"JPN","INDPROD","TOT","IDX2015","Q","1978-Q2",62.39565,
"JPN","INDPROD","TOT","IDX2015","Q","1978-Q3",63.82584,
"JPN","INDPROD","TOT","IDX2015","Q","1978-Q4",64.94756,
"JPN","INDPROD","TOT","IDX2015","Q","1979-Q1",65.50842,
"JPN","INDPROD","TOT","IDX2015","Q","1979-Q2",67.16296,
"JPN","INDPROD","TOT","IDX2015","Q","1979-Q3",68.56511,
"JPN","INDPROD","TOT","IDX2015","Q","1979-Q4",69.96726,
"JPN","INDPROD","TOT","IDX2015","Q","1980-Q1",71.67788,
"JPN","INDPROD","TOT","IDX2015","Q","1980-Q2",71.93027,
"JPN","INDPROD","TOT","IDX2015","Q","1980-Q3",70.13552,
"JPN","INDPROD","TOT","IDX2015","Q","1980-Q4",70.30377,
"JPN","INDPROD","TOT","IDX2015","Q","1981-Q1",70.66833,
"JPN","INDPROD","TOT","IDX2015","Q","1981-Q2",70.61225,
"JPN","INDPROD","TOT","IDX2015","Q","1981-Q3",72.23874,
"JPN","INDPROD","TOT","IDX2015","Q","1981-Q4",73.27633,
"JPN","INDPROD","TOT","IDX2015","Q","1982-Q1",72.6033,
"JPN","INDPROD","TOT","IDX2015","Q","1982-Q2",71.79005,
"JPN","INDPROD","TOT","IDX2015","Q","1982-Q3",72.18266,
"JPN","INDPROD","TOT","IDX2015","Q","1982-Q4",71.25724,
"JPN","INDPROD","TOT","IDX2015","Q","1983-Q1",72.09853,
"JPN","INDPROD","TOT","IDX2015","Q","1983-Q2",73.16416,
"JPN","INDPROD","TOT","IDX2015","Q","1983-Q3",74.98695,
"JPN","INDPROD","TOT","IDX2015","Q","1983-Q4",76.72562,
"JPN","INDPROD","TOT","IDX2015","Q","1984-Q1",79.30557,
"JPN","INDPROD","TOT","IDX2015","Q","1984-Q2",80.37121,
"JPN","INDPROD","TOT","IDX2015","Q","1984-Q3",81.57706,
"JPN","INDPROD","TOT","IDX2015","Q","1984-Q4",83.37181,
"JPN","INDPROD","TOT","IDX2015","Q","1985-Q1",83.48398,
"JPN","INDPROD","TOT","IDX2015","Q","1985-Q2",84.4094,
"JPN","INDPROD","TOT","IDX2015","Q","1985-Q3",84.32527,
"JPN","INDPROD","TOT","IDX2015","Q","1985-Q4",84.35331,
"JPN","INDPROD","TOT","IDX2015","Q","1986-Q1",84.10093,
"JPN","INDPROD","TOT","IDX2015","Q","1986-Q2",84.12897,
"JPN","INDPROD","TOT","IDX2015","Q","1986-Q3",83.87658,
"JPN","INDPROD","TOT","IDX2015","Q","1986-Q4",83.8205,
"JPN","INDPROD","TOT","IDX2015","Q","1987-Q1",84.6057,
"JPN","INDPROD","TOT","IDX2015","Q","1987-Q2",84.77396,
"JPN","INDPROD","TOT","IDX2015","Q","1987-Q3",87.6063,
"JPN","INDPROD","TOT","IDX2015","Q","1987-Q4",90.49473,
"JPN","INDPROD","TOT","IDX2015","Q","1988-Q1",92.92555,
"JPN","INDPROD","TOT","IDX2015","Q","1988-Q2",94.34529,
"JPN","INDPROD","TOT","IDX2015","Q","1988-Q3",95.4608,
"JPN","INDPROD","TOT","IDX2015","Q","1988-Q4",96.91435,
"JPN","INDPROD","TOT","IDX2015","Q","1989-Q1",99.65243,
"JPN","INDPROD","TOT","IDX2015","Q","1989-Q2",100.6665,
"JPN","INDPROD","TOT","IDX2015","Q","1989-Q3",100.4299,
"JPN","INDPROD","TOT","IDX2015","Q","1989-Q4",100.8693,
"JPN","INDPROD","TOT","IDX2015","Q","1990-Q1",101.8496,
"JPN","INDPROD","TOT","IDX2015","Q","1990-Q2",104.0131,
"JPN","INDPROD","TOT","IDX2015","Q","1990-Q3",105.6694,
"JPN","INDPROD","TOT","IDX2015","Q","1990-Q4",107.0554,
"JPN","INDPROD","TOT","IDX2015","Q","1991-Q1",107.5286,
"JPN","INDPROD","TOT","IDX2015","Q","1991-Q2",107.0892,
"JPN","INDPROD","TOT","IDX2015","Q","1991-Q3",106.5821,
"JPN","INDPROD","TOT","IDX2015","Q","1991-Q4",105.3652,
"JPN","INDPROD","TOT","IDX2015","Q","1992-Q1",103.2356,
"JPN","INDPROD","TOT","IDX2015","Q","1992-Q2",100.7341,
"JPN","INDPROD","TOT","IDX2015","Q","1992-Q3",100.3961,
"JPN","INDPROD","TOT","IDX2015","Q","1992-Q4",97.82704,
"JPN","INDPROD","TOT","IDX2015","Q","1993-Q1",98.19888,
"JPN","INDPROD","TOT","IDX2015","Q","1993-Q2",98.13127,
"JPN","INDPROD","TOT","IDX2015","Q","1993-Q3",96.74533,
"JPN","INDPROD","TOT","IDX2015","Q","1993-Q4",95.4608,
"JPN","INDPROD","TOT","IDX2015","Q","1994-Q1",95.3932,
"JPN","INDPROD","TOT","IDX2015","Q","1994-Q2",97.59042,
"JPN","INDPROD","TOT","IDX2015","Q","1994-Q3",99.58482,
"JPN","INDPROD","TOT","IDX2015","Q","1994-Q4",100.8355,
"JPN","INDPROD","TOT","IDX2015","Q","1995-Q1",100.7679,
"JPN","INDPROD","TOT","IDX2015","Q","1995-Q2",101.9511,
"JPN","INDPROD","TOT","IDX2015","Q","1995-Q3",100.3623,
"JPN","INDPROD","TOT","IDX2015","Q","1995-Q4",102.2891,
"JPN","INDPROD","TOT","IDX2015","Q","1996-Q1",101.8158,
"JPN","INDPROD","TOT","IDX2015","Q","1996-Q2",102.4919,
"JPN","INDPROD","TOT","IDX2015","Q","1996-Q3",103.8779,
"JPN","INDPROD","TOT","IDX2015","Q","1996-Q4",105.9399,
"JPN","INDPROD","TOT","IDX2015","Q","1997-Q1",108.5427,
"JPN","INDPROD","TOT","IDX2015","Q","1997-Q2",107.9681,
"JPN","INDPROD","TOT","IDX2015","Q","1997-Q3",108.3399,
"JPN","INDPROD","TOT","IDX2015","Q","1997-Q4",105.7708,
"JPN","INDPROD","TOT","IDX2015","Q","1998-Q1",103.6076,
"JPN","INDPROD","TOT","IDX2015","Q","1998-Q2",100.4895,
"JPN","INDPROD","TOT","IDX2015","Q","1998-Q3",99.24929,
"JPN","INDPROD","TOT","IDX2015","Q","1998-Q4",98.57606,
"JPN","INDPROD","TOT","IDX2015","Q","1999-Q1",100.0288,
"JPN","INDPROD","TOT","IDX2015","Q","1999-Q2",99.9934,
"JPN","INDPROD","TOT","IDX2015","Q","1999-Q3",101.4462,
"JPN","INDPROD","TOT","IDX2015","Q","1999-Q4",102.8281,
"JPN","INDPROD","TOT","IDX2015","Q","2000-Q1",103.4305,
"JPN","INDPROD","TOT","IDX2015","Q","2000-Q2",106.0171,
"JPN","INDPROD","TOT","IDX2015","Q","2000-Q3",106.7612,
"JPN","INDPROD","TOT","IDX2015","Q","2000-Q4",108.0014,
